startdate,governorate,district,gpslatend,gpslongend,locationtypeend,sizeexact,sizeestimate,demandtypeone,demandtypetwo,orgtypefirst,tacticprimary,tacticsecondary,violence,propertydamage,repression,teargas,rubberbullets,liveammo,sticks,surround,dogs,cleararea,policerepress,milrepress,beltegeyyarepress,militiarepress,partyrepress,employerrepress,otherrepress,killed,injured,arrested,country,target,MBproperty,residentsrepress,MBrepress
2019-10-03,Baghdad,,33.330576,44.412599,Midan,,301.0,Politics (national),Unspecified,,Demonstration / protest,Mass attack or mob,Brawl or gang violence,Mob action but no property damage,Deaths inflicted,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0,0,1.0,0.0,0.0,Iraq,,,,
2019-10-03,Babylon,,32.466994,44.413424,Government building,,31.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-03,Wassit,,32.505066,45.830144,Midan,,31.0,Politics (national),Unspecified,,Demonstration / protest,,Riot,Mob action but no property damage,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,1.0,35.0,0.0,Iraq,,,,
2019-10-03,Baghdad,,33.317179,44.415563,Main road,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Physical harassment,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-03,Qadissiya,,31.987394,44.915159,Government building,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Physical harassment,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-03,Najaf,,32.036335,44.386215,Main road,,31.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Injuries inflicted,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,0.0,20.0,0.0,Iraq,,,,
2019-10-03,Baghdad,,33.332008,44.405092,Midan,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,Brawl or gang violence,Mob action but no property damage,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,1.0,0.0,0.0,Iraq,,,,
2019-10-03,SalahalDin,,33.490796,44.222973,Government building,,-99.0,Politics (national),Unspecified,,Demonstration / protest,Mass attack or mob,Brawl or gang violence,Sporadic looting or arson,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-03,Baghdad,,33.272454,44.262389,Main road,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,Brawl or gang violence,Mob action but no property damage,Physical harassment,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-03,Kirkuk,,35.463593,44.399291,Midan,,31.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Security forces or other repressive groups present at event,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,1.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-03,Diyala,,33.74562,44.641926,Government building,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,Riot,None,Physical harassment,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-04,ThiQar,,,,Cannot be determined,,3001.0,Politics (national),Fall of the regime,,Demonstration / protest,,None,None,Physical harassment,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-04,Baghdad,,33.333962,44.418823,Main road,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,10.0,-1.0,0.0,Iraq,,,,
2019-10-04,Baghdad,,33.278716,44.327946,Main road,,-99.0,Politics (national),Unspecified,,Demonstration / protest,Roadblock or blockade,Riot,Mob action but no property damage,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-04,Najaf,Najaf,,,Other,,-99.0,Politics (national),Other party/ movement/militia opposition,,Mass attack or mob,,None,None,Arrests / detentions,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,0.0,0.0,-1.0,Iraq,,,,
2019-10-04,Babylon,Al-Mahawil,,,Cannot be determined,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Injuries inflicted,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,-1.0,0.0,Iraq,,,,
2019-10-04,Baghdad,,33.272411,44.344827,Main road,,31.0,Politics (national),Unspecified,,Demonstration / protest,Roadblock or blockade,Riot,Mob action but no property damage,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-04,Wassit,,32.511847,45.820627,Main road,,31.0,Politics (national),Unspecified,,Demonstration / protest,Roadblock or blockade,Riot,Mob action but no property damage,Physical harassment,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-04,Baghdad,,33.332336,44.405022,Midan,,301.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Physical harassment,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-04,Baghdad,,33.327489,44.409233,Midan,,3001.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Deaths inflicted,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,6.0,-1.0,0.0,Iraq,,,,
2019-10-04,ThiQar,,31.045368,46.254587,Midan,,301.0,Politics (national),Unspecified,,Demonstration / protest,,Riot,Mob action but no property damage,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,10.0,0.0,0.0,Iraq,,,,
2019-10-04,Qadissiya,,31.98667,44.917115,Government building,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,Brawl or gang violence,Mob action but no property damage,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,1.0,0.0,0.0,Iraq,,,,
2019-10-04,Basrah,Basrah,,,Cannot be determined,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-04,Wassit,,32.497895,45.822648,Main road,,31.0,Politics (national),Unspecified,,Demonstration / protest,,Riot,Mob action but no property damage,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,1.0,0.0,0.0,Iraq,,,,
2019-10-05,Qadissiya,,31.988304,44.91248,Government building,,3001.0,Corruption,Corruption in politics/government,,Demonstration / protest,,None,None,Deaths inflicted,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,6.0,100.0,0.0,Iraq,,,,
2019-10-05,Qadissiya,,31.724736,44.971767,Government building,,-99.0,Politics (national),Unspecified,,Demonstration / protest,Mass attack or mob,Riot,Sporadic looting or arson,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-05,Baghdad,,33.343961,44.435428,Main road,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,3.0,-1.0,0.0,Iraq,,,,
2019-10-05,ThiQar,,31.045562,46.252989,Midan,1000.0,,Politics (national),Other party/ movement/militia opposition,,Demonstration / protest,Mass attack or mob,Brawl or gang violence,Total property destruction,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,1.0,2.0,0.0,Iraq,,,,
2019-10-05,Baghdad,,33.369276,44.403631,Main road,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Physical harassment,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-05,Baghdad,,33.334955,44.418855,Main road,,301.0,Politics (national),Unspecified,,Demonstration / protest,,Brawl or gang violence,Mob action but no property damage,Deaths inflicted,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0.0,0.0,0,0,0,5.0,0.0,0.0,Iraq,,,,
2019-10-05,Baghdad,,33.328642,44.410256,Midan,,301.0,Politics (national),Unspecified,,Demonstration / protest,,Riot,Mob action but no property damage,Injuries inflicted,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0.0,0.0,0,0,1,0.0,-1.0,0.0,Iraq,,,,
2019-10-05,Baghdad,,33.242375,44.338653,Main road,,31.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-06,ThiQar,,,,Cannot be determined,,3001.0,Politics (national),Fall of the regime,,Demonstration / protest,,None,None,Physical harassment,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-06,Baghdad,Al Sadr,,,Cannot be determined,,-99.0,Politics (national),Unspecified,,Demonstration / protest,Mass attack or mob,Brawl or gang violence,Mob action but no property damage,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,8.0,0.0,0.0,Iraq,,,,
2019-10-06,Baghdad,,33.333684,44.417865,Main road,,301.0,Politics (national),Unspecified,,Demonstration / protest,,Brawl or gang violence,Mob action but no property damage,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0,0,0,8.0,15.0,0.0,Iraq,,,,
2019-10-06,Baghdad,,33.344572,44.409232,Midan,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,Brawl or gang violence,Mob action but no property damage,Security forces or other repressive groups present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-06,Baghdad,,33.352296,44.447681,Midan,,31.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Deaths inflicted,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0,0,0,20.0,31.0,0.0,Iraq,,,,
2019-10-08,Baghdad,,33.391931,44.461331,Main road,,301.0,Politics (national),Unspecified,,Demonstration / protest,Mass attack or mob,Armed combat,Mob action but no property damage,Physical harassment,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-08,Baghdad,,33.331814,44.420523,Midan,,301.0,Politics (national),Unspecified,,Demonstration / protest,Roadblock or blockade,Riot,Mob action but no property damage,Physical harassment,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-08,Baghdad,,33.361872,44.335312,Midan,,301.0,Politics (national),Unspecified,,Demonstration / protest,Roadblock or blockade,Riot,Mob action but no property damage,Physical harassment,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-08,Baghdad,,33.364893,44.430416,Government building,,301.0,Politics (national),Unspecified,,Demonstration / protest,Mass attack or mob,Riot,Mob action but no property damage,Injuries inflicted,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,5.0,0.0,Iraq,,,,
2019-10-09,Sulaymaniyah,,35.556892,45.435487,Main road,,301.0,Politics (international),Other,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-10,Erbil,,36.212278,43.97468,Other,,301.0,Politics (international),Other,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-10,Sulaymaniyah,,35.556534,45.435353,Main road,,301.0,Politics (international),Other,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-12,Basrah,Basrah,,,Cannot be determined,,5.0,Security,Crime,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-12,Erbil,,36.21221,43.974937,Other,,301.0,Politics (international),Other,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-12,Baghdad,,33.311986,44.391029,Government building,,-99.0,Labor,Unemployment,,Occupation / sit-in,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-13,Basrah,Basrah,,,Cannot be determined,,-99.0,Security,Crime,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-21,Baghdad,,33.311881,44.424806,Midan,,31.0,Human rights / civic freedoms,Arrests / detention,Human rights organization,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-22,Muthanna,Al-Samawa,,,Hospital,,5.0,Labor,Job security / promotions,,Strike,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-22,Baghdad,,33.318771,44.414334,Government building,,31.0,Labor,Other,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-23,Baghdad,Karkh,,,Main road,,3001.0,Corruption,Corruption in politics/government,Union / syndicate / workers federation,March,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-23,Sulaymaniyah,Sulaymaniya,,,Cannot be determined,,31.0,Politics (international),Other,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-23,Baghdad,,33.316037,44.427201,Syndicate/union,,31.0,Human rights / civic freedoms,Repression / police violence,Union / syndicate / workers federation,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-24,Baghdad,,33.328485,44.408623,Midan,,31.0,Corruption,Corruption in politics/government,,Demonstration / protest,,None,None,Physical harassment,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,1.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-24,ThiQar,,31.059985,46.24832,Company offices,,31.0,Labor,Unemployment,,Demonstration / protest,Roadblock or blockade,Riot,Mob action but no property damage,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-24,Baghdad,,33.321057,44.400291,Government building,,31.0,Politics (national),Unspecified,,March,,None,None,Physical harassment,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-24,Qadissiya,Diwaniya,,,Cannot be determined,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-24,Basrah,Basrah,,,Cannot be determined,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-24,Missan,Amara,,,Cannot be determined,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-24,Najaf,Najaf,,,Cannot be determined,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-25,Ninewa,Tilkaif,,,Cannot be determined,,31.0,Human rights / civic freedoms,Repression / police violence,Political party,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-25,ThiQar,,31.052787,46.238728,Government building,,30001.0,Politics (national),Fall of the regime,,Demonstration / protest,Mass attack or mob,Brawl or gang violence,Sporadic looting or arson,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,1.0,0,0,0,12.0,176.0,15.0,Iraq,,,,
2019-10-25,Najaf,,32.009387,44.354115,Government building,,30001.0,Politics (national),Government resign,,March,Occupation / sit-in,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-25,Babylon,,32.491617,44.436952,Government building,,31.0,Politics (national),Government resign,,Demonstration / protest,Roadblock or blockade,Riot,Sporadic looting or arson,Deaths inflicted,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,2.0,-1.0,3.0,Iraq,,,,
2019-10-25,Baghdad,,,,University,,-99.0,Politics (national),Government resign,,Strike,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-25,Qadissiya,Diwaniya,,,Party building,,301.0,Politics (national),Unspecified,,Demonstration / protest,Mass attack or mob,Brawl or gang violence,Sporadic looting or arson,Deaths inflicted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,12.0,119.0,0.0,Iraq,,,,
2019-10-25,Muthanna,,31.307036,45.288413,Government building,,3001.0,Politics (national),Government opposition,,Demonstration / protest,Mass attack or mob,Riot,Sporadic looting or arson,Deaths inflicted,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,1.0,213.0,0.0,Iraq,,,,
2019-10-25,Kerbala,,32.605488,44.033161,Government building,,301.0,Politics (national),Government opposition,,Demonstration / protest,Occupation / sit-in,Riot,Minor property damage,Deaths inflicted,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,20.0,865.0,2.0,Iraq,,,,
2019-10-25,Wassit,,32.504938,45.829103,Government building,,3001.0,Politics (national),Unspecified,,Demonstration / protest,Mass attack or mob,Riot,Sporadic looting or arson,Injuries inflicted,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,10.0,0.0,Iraq,,,,
2019-10-25,Basrah,,30.101161,47.715148,Main road,,301.0,Politics (national),Unspecified,,Demonstration / protest,Roadblock or blockade,Riot,Mob action but no property damage,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-25,Baghdad,,33.328136,44.409822,Midan,,30001.0,Politics (national),Government resign,,Demonstration / protest,Occupation / sit-in,Riot,Minor property damage,Deaths inflicted,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,1.0,0.0,1,0,0,5.0,185.0,0.0,Iraq,,,,
2019-10-25,Kerbala,,32.607297,44.026421,Midan,,301.0,Politics (national),Government resign,,Occupation / sit-in,,None,None,Deaths inflicted,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1.0,0.0,0,0,0,12.0,150.0,-1.0,Iraq,,,,
2019-10-25,Missan,Amara,,,Party building,,301.0,Politics (national),Other party/ movement/militia opposition,,Demonstration / protest,Mass attack or mob,Armed combat,Sporadic looting or arson,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,14.0,110.0,0.0,Iraq,,,,
2019-10-25,ThiQar,Al-Shatra,,,Party building,,301.0,Politics (national),Other party/ movement/militia opposition,,Mass attack or mob,,Riot,Sporadic looting or arson,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,12.0,156.0,0.0,Iraq,,,,
2019-10-25,Najaf,Kufa,,,Cannot be determined,,-99.0,Human rights / civic freedoms,Repression / police violence,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-25,Baghdad,,33.327952,44.409176,Midan,,300001.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Deaths inflicted,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0.0,1.0,0,0,0,5.0,301.0,1.0,Iraq,,,,
2019-10-25,Basrah,,30.511897,47.828756,Government building,4000.0,,Politics (national),Unspecified,,Demonstration / protest,Mass attack or mob,Brawl or gang violence,Total property destruction,Deaths inflicted,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,7.0,301.0,25.0,Iraq,,,,
2019-10-25,ThiQar,,31.717343,46.105389,Main road,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-25,Baghdad,,33.340366,44.413634,Main road,,301.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Security forces or other repressive groups present at event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-25,Najaf,,32.009453,44.353717,Midan,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-25,Baghdad,,33.301552,44.366519,Main road,,-99.0,Politics (national),Unspecified,,Demonstration / protest,,None,None,Physical harassment,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-26,Baghdad,Karkh,,,Main road,,31.0,Corruption,Corruption in politics/government,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-26,Kerbala,Kerbala,,,Cannot be determined,,-99.0,Corruption,Corruption in politics/government,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-26,Diyala,Ba'quba,,,Cannot be determined,,-99.0,Corruption,Corruption in politics/government,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-26,Najaf,Najaf,,,Cannot be determined,,-99.0,Corruption,Corruption in politics/government,,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-26,Kerbala,,32.591337,44.021607,Embassy,,-99.0,Politics (international),Foreign meddling in local affairs (Iran),,Demonstration / protest,,None,None,"No known coercion, no security presence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
2019-10-26,Baghdad,,33.327959,44.408573,Midan,,3001.0,Politics (national),Government opposition,,Demonstration / protest,Occupation / sit-in,Riot,Mob action but no property damage,Deaths inflicted,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,5.0,301.0,0.0,Iraq,,,,
2019-10-26,ThiQar,,31.053283,46.239372,Government building,,-99.0,Politics (national),Unspecified,,Occupation / sit-in,Mass attack or mob,Riot,Mob action but no property damage,Deaths inflicted,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0,0,4.0,0.0,0.0,Iraq,,,,
2019-10-26,Missan,Amara,,,Government building,,-99.0,Politics (national),Unspecified,,Demonstration / protest,Mass attack or mob,Riot,Mob action but no property damage,Physical harassment,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,Iraq,,,,
