recordnumber,nameofevent,startdate,endate,governorate,district,disengcampas,location,gpslat,gpslong,locationtype,tahrir,ittihadeyya,parliament,rabaa,minofdef,sizeexact,sizeestimate,sizecategory,demandtypeone,demandtypetwo,demandother,target,antiMB,antiMorsi,antiSCAF,Morsifall,milintervene,organizer,orgtype,orgMB,orgNSF,orgTamarod,youth/students,laborers/workers,peasants/farmers,party members,activists/movts,gov workers,business,residents,ultras,salafis,copts,MB,soldiers,police,feloul,secularopp,participantother,tacticprimary,tacticsecondary,campaign,Tamarodcampaign,violence,propertydamage,MBproperty,repression,repressiontype,policerepress,milrepress,beltegeyyarepress,residentsrepress,partyrepress,employerrepress,MBrepress,otherrepress,killed,injured,arrested
201201040,,1/8/2012,,NorthSinai,,Rafah,طريق (رفح - الشيخ زويد) الدولى,31.211718,34.11024,Main road,0,0,0,0,0,,301,100-999 participants,Politics (national),Elections,against the results of the elections of the People 's Assembly,Courts/judiciary,0,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,الحزب العربى للعدل والمساواة,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201064,,1/9/2012,,Asyut,,Al-Qusia,الطريق السريع «أسيوط - القاهرة»,27.452168,30.824711,Main road,0,0,0,0,0,,301,100-999 participants,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201087,,1/9/2012,1/11/2012,SouthSinai,,Al-Tur,مديرية الأوقاف,28.236436,33.628095,Government building,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201063,,1/9/2012,,Asyut,,Assuit,طريق السكك الحديدية,27.14636,31.237474,Infrastructure,0,0,0,0,0,,31,10-99 participants,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201081,,1/9/2012,1/11/2012,Qalyubiyya,Banha,Banha,شركة طنطا للزيوت والصابون بنها,,,Company offices,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201080,,1/9/2012,1/11/2012,Gharbiyya,Al-Mahallah al-Kubra,El Mahalla El Kobra,شركة طنطا للزيوت والصابون المحلة الكبرى,,,Company offices,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201065,,1/9/2012,,Minia,,Kesm Al-minya,طريق «مصر- أسوان الزراعى»,28.071096,30.76563,Main road,0,0,0,0,0,,31,10-99 participants,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201061,,1/9/2012,,Cairo,,New Cairo-2,أكاديمية الشرطة,30.038982,31.415296,Government building,0,0,0,0,0,,31,10-99 participants,Human rights / civic freedoms,Prison conditions / sentencing, to demand the acquittal of Mubarak,Courts/judiciary,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,Demonstration / protest,,,0.0,Riot,None,0,Security forces or other repressive groups present at event,,1,0,0,0,0,0,0,1,0,0,0
201201062,,1/9/2012,,Cairo,,New Cairo-2,أكاديمية الشرطة,30.039175,31.413899,Government building,0,0,0,0,0,,-99,Size category cannot be determined,Human rights / civic freedoms,Repression / police violence,The punishment of Mubarak,Courts/judiciary,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,أسر شهداء ومصابى الثورة,Demonstration / protest,,,0.0,Riot,None,0,Security forces or other repressive groups present at event,,1,0,0,0,0,0,0,1,0,0,0
201201094,,1/9/2012,1/12/2012,PortSaid,,Port Fuad,ترسانة بورسعيد البحرية,31.255654,32.319197,Infrastructure,0,0,0,0,0,,31,10-99 participants,Labor,Contracts,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201079,,1/9/2012,1/11/2012,Gharbiyya,,Tanta 1,شركة طنطا للزيوت والصابون طنطا,30.781993,31.010988,Company offices,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201069,,1/9/2012,,Sharqiyya,,Zaqaziq,ديوان المحافظة,30.58448,31.497549,Government building,0,0,0,0,0,,301,100-999 participants,Politics (local),Local opposition,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,Mass attack or mob,,0.0,Riot,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201067,,1/10/2012,,Asyut,,Al-Qusia,مدرسة فى قرية بنى إدريس,27.442063,30.81883,School,0,0,0,0,0,,301,100-999 participants,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,Boycott,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201076,,1/10/2012,1/12/2012,Giza,,DuqqI,مبنى تحسين الأراضى,30.044164,31.206074,Government building,0,0,0,0,0,6100.0,,"5,000-9,999 participants",Labor,Working conditions,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201070,,1/10/2012,,Cairo,,New Cairo-2,أكاديمية الشرطة,30.04489,31.411282,Government building,0,0,0,0,0,50.0,,10-99 participants,Human rights / civic freedoms,Repression / police violence,The punishment of Mubarak,Courts/judiciary,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,أسر شهداء ومصابى الثورة,Demonstration / protest,,,0.0,None,None,0,Security forces or other repressive groups present at event,,1,0,0,0,0,0,0,0,0,0,0
201201071,,1/10/2012,,Cairo,,New Cairo-2,أكاديمية الشرطة,30.044974,31.412162,Government building,0,0,0,0,0,30.0,,10-99 participants,Human rights / civic freedoms,Prison conditions / sentencing, to demand the acquittal of Mubarak,Courts/judiciary,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,Demonstration / protest,,,0.0,None,None,0,Security forces or other repressive groups present at event,,1,0,0,0,0,0,0,0,0,0,0
201201073,,1/10/2012,,Qena,,Qift,مدرسة الظافرية بمركز قفط,25.995929,32.822224,School,0,0,0,0,0,,31,10-99 participants,Politics (national),Elections,the bad treatment by one of the commissioners,Courts/judiciary,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201105,,1/10/2012,1/14/2012,Qena,Qina City,Qina,قنا,,,Cannot be determined,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Strike,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201072,,1/10/2012,,Qena,,Qus,مزلقان قوص,25.915383,32.758591,Infrastructure,0,0,0,0,0,,31,10-99 participants,Politics (national),Elections,against the results of the elections of the People 's Assembly,Courts/judiciary,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,Riot,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201068,,1/10/2012,1/11/2012,Alexandria,,Sidi Gabir,خط السكك الحديدية «القاهرة - الإسكندرية»,31.217646,29.940623,Infrastructure,0,0,0,0,0,600.0,,100-999 participants,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,Strike,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201100,,1/11/2012,1/13/2012,Sohag,,Akhmim,مقر اللجنة العليا للانتخابات,26.560324,31.707564,Government building,0,0,0,0,0,,31,10-99 participants,Politics (national),Elections,against the results of the elections of the People 's Assembly,Courts/judiciary,0,0,0,0,0,حزب مصر الحديثة,Political party,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201083,,1/11/2012,,KafralSheikh,,Al Hamul,الطريق الدولى أمام قرية الحنفى الكبرى,31.545156,30.859114,Main road,0,0,0,0,0,,301,100-999 participants,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,Roadblock or blockade,,0.0,None,None,0,Security forces or other repressive groups present at event,,1,0,0,0,0,0,0,0,0,0,0
201201074,,1/11/2012,,Giza,,Al-Aguza,الشركة المصرية لنقل البيانات وخدمات الإنترنت,30.052233,31.199159,Company offices,0,0,0,0,0,4500.0,,"1,000-4,999 participants",Labor,Contracts,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201088,,1/11/2012,,Aswan,,Aswan,السكك الحديدية فى محطة أسوان,24.099758,32.902432,Infrastructure,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Job security / promotions,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201082,,1/11/2012,,Qalyubiyya,,Banha,المعهد الفنى الصناعى ببنها,30.442699,31.1703,University,0,0,0,0,0,,31,10-99 participants,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Strike,Occupation / sit-in,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201086,,1/11/2012,,RedSea,,Hurghada 1,شارع النصر,27.248142,33.821909,Main road,0,0,0,0,0,,31,10-99 participants,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201084,,1/11/2012,,Ismailia,,Ismailiyya 3,ديوان المحافظة,30.604925,32.276889,Government building,0,0,0,0,0,,31,10-99 participants,Labor,Rights of businessmen,,Regional or local government,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201085,,1/11/2012,,Ismailia,,Ismailiyya 3,ديوان المحافظة,30.604989,32.277403,Government building,0,0,0,0,0,,301,100-999 participants,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Strike,Occupation / sit-in,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201075,,1/11/2012,,Cairo,,Qasr Al-Nile,الشركة القابضة للصناعات الكيماوية,30.034442,31.232873,Company offices,0,0,0,0,0,192.0,,100-999 participants,Labor,Wages,,Private company / companies,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201077,,1/11/2012,,Cairo,,Qasr Al-Nile,المقر المؤقت لرئاسة الوزراء,30.039888,31.235738,Government building,0,0,0,0,0,,31,10-99 participants,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201093,,1/12/2012,,Giza,,Al-Aguza,الشركة المصرية لنقل البيانات وخدمات الإنترنت,30.052224,31.199159,Company offices,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Contracts,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201095,,1/12/2012,,Suez,,Al-Arbiin,شركة السويس لتصنيع البترول,29.958138,32.505338,Company offices,0,0,0,0,0,360.0,,100-999 participants,Labor,Hiring,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201096,,1/12/2012,,Asyut,,Assuit,شركة المياه والصرف الصحى,27.172966,31.203092,Government building,0,0,0,0,0,,301,100-999 participants,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201090,,1/12/2012,,Aswan,,Aswan,طريق «مصر - أسوان»,24.104838,32.899946,Main road,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Elections,against the results of the elections of the People 's Assembly,Courts/judiciary,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,Mass attack or mob,,0.0,Armed combat,Minor property damage,0,Security forces or other repressive groups present at event,,1,0,0,0,0,0,0,0,0,0,0
201201098,,1/12/2012,,Cairo,,DuqqI,ميدان مصطفى محمود,30.053383,31.202137,Midan,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,The military,0,0,1,0,0,حركة «مصرنا»,Political movement,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,Human chain,حملة «احم ثورتك»,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201092,,1/12/2012,,Qena,,Farshut,الطريق الزراعى فى فرشوط,26.061737,32.157013,Main road,0,0,0,0,0,,31,10-99 participants,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201089,,1/12/2012,,Dakhaliyya,,Minya Al-Nasr,"طريق «منية النصر - المنزلة» , مقر حزب الحرية والعدالة",31.165787,31.766019,Party building,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Elections,against the results of the elections of the People 's Assembly,Political party or group,1,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,Mass attack or mob,,0.0,Brawl or gang violence,Sporadic looting or arson,1,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201091,,1/12/2012,,Giza,,Umraniyya,مبنى محافظة الجيزة ,30.008962,31.199141,Government building,0,0,0,0,0,,31,10-99 participants,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201097,,1/13/2012,,Suez,,Al-Arbiin,ميدان الأربعين,29.974986,32.548661,Midan,0,0,0,0,0,200.0,,100-999 participants,Human rights / civic freedoms,Repression / police violence,,Courts/judiciary,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,تكتل شباب السويس، وممثلو القوى السياسية، وأمهات الشهداء,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201137,,1/13/2012,1/18/2012,Luxor,,Luxor,مصنع تعبئة البوتاجاز,25.58596,32.562555,Factory or industrial site,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Working conditions,,Government employer,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Strike,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201113,,1/13/2012,1/22/2012,Matruh,Marsa Matruh,Marsa Matruh,"مدينة الضبعة , الأرض المخصصة لإقامة المفاعل النووى",,,Factory or industrial site,0,0,0,0,0,,-99,Size category cannot be determined,Environmental,Land use,,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Mass attack or mob,Occupation / sit-in,,0.0,Brawl or gang violence,Minor property damage,0,Injuries inflicted,Escalated crowd control,0,1,0,0,0,0,0,0,0,13,0
201201099,,1/13/2012,,Cairo,,Qasr Al-Nile,"مسجد عمر مكرم , ميدان التحرير",30.044712,31.236075,Midan,1,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,The military,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,أهالى ضباط ٨ أبريل المقبوض عليهم، والمتضامنين مع الشيخ مظهر شاهين,March,Demonstration / protest,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201101,,1/13/2012,,Suez,Suez,Suez ,الشوارع الرئيسية بالمدينة,,,Main road,0,0,0,0,0,,301,100-999 participants,Human rights / civic freedoms,Repression / police violence,,Courts/judiciary,1,0,1,0,0,,,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,أهالى الضحايا، وتكتل شباب السويس، وحركة ٦ أبريل، وعدد من أعضاء مجلس الشعب,March,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201108,,1/14/2012,,Sharqiyya,,,فوسفات أبوطرطور,,,Factory or industrial site,0,0,0,0,0,25.0,,10-99 participants,Labor,Job security / promotions,,Private company / companies,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Strike,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201109,,1/14/2012,,Alexandria,,,الصيدليات الحكومية,,,Other,0,0,0,0,0,190.0,,100-999 participants,Labor,Wages,,Government employer,0,0,0,0,0,نقابة الصيادلة,Union,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,الصيادلة,Strike,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201110,,1/14/2012,1/17/2012,KafralSheikh,,,الصيدليات الحكومية,,,Other,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Wages,,Government employer,0,0,0,0,0,نقابة الصيادلة,Union,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,الصيادلة,Strike,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201134,,1/14/2012,,Cairo,,,الصيدليات الحكومية,,,Other,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,الصيادلة,Strike,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201103,,1/14/2012,,Suez,,Al-Arbiin,مصنع «موبكو»,29.958978,32.506646,Company offices,0,0,0,0,0,,31,10-99 participants,Labor,Other,against the continued closure of the company's plant in Damietta,Egyptian government,0,0,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,Roadblock or blockade,,0.0,None,None,0,Security forces or other repressive groups present at event,,1,0,0,0,0,0,0,0,0,0,0
201201112,,1/14/2012,,KafralSheikh,,Disuq,قرية شباس الشهداء,31.090514,30.748182,Main road,0,0,0,0,0,,-99,Size category cannot be determined,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201106,,1/14/2012,,Dakhaliyya,,El Mansora,مركز طب وجراحة العيون,31.044577,31.358296,University,0,0,0,0,0,100.0,,100-999 participants,Labor,Working conditions,,University,0,0,0,0,0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,Roadblock or blockade,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201104,,1/14/2012,,Qena,,Qina,الطريق الزراعى الشرقى,26.185029,32.618111,Main road,0,0,0,0,0,,-99,Size category cannot be determined,Security,Demanding security,,The police,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
201201111,,1/14/2012,,Qena,,Qus,طريق «قنا - الأقصر»,25.857226,32.781289,Main road,0,0,0,0,0,,-99,Size category cannot be determined,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,Security forces or other repressive groups present at event,,1,0,0,0,0,0,0,0,0,0,0
