 ,Section 1: Basic Information,,,,,,,,,Section 2: Location,,,,,,,,,Section 3: Size,,,,Section 4: Demands,,,,,Section 5: Organizers and Participants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Section 6: Tactics,,,,,Section 7: Repression & Concessions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191600,DFY,2020-11-08,Amal and Hizballa supporters roam in motorcycles in Downtown Beirut,CR-Amal and Hizballa,2019-11-26,2019-11-26,0,0,0,Beirut,Beirut,Downtown Beirut,33.89654277,35.5071725,Main road,,,,,-99,Unspecified,,Politics (national),Pro-Hezbollah,,politics (other),,Amal and Hizballa,Sectarian Political Party,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Other,,,None,None,Arrests / detentions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,2019-11-26,The Daily Star,"Hezbollah, Amal dampen protest mood",,http://www.dailystar.com.lb/News/Lebanon-News/2019/Nov-26/496264-hezbollah-amal-dampen-protest-mood.ashx,,,,,,,,,,,,,
20191507,DFY,2020-11-01,Amal and Hizballah mob infiltrate and try to dismantle Ring protest tried to vandalise in nearby areas,CR-AMAL and Hizballa,2019-11-24,2019-11-24,0,0,0,Beirut,Beirut,Ring Bridge ,33.892728,35.509321,Main road,,,,,61,two dozen men,,Politics (national),Pro-Hezbollah,Pro-Amal,politics (other),,Amal and Hizbollah supporters,Sectarian Political Party,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Mass attack or mob,,,Brawl or gang violence,Minor property damage,Party Militias/ Baltagia present at event,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,2019-11-24,The Daily Star,"A long, sleepless night in Beirut, as protesters clash with Hezbollah and Amal supporters",,https://www.dailystar.com.lb/News/Lebanon-News/2019/Nov-25/496209-a-long-sleepless-night-in-beirut-as-protesters-clash-with-hezbollah-and-amal-supporters.ashx,,,,,,,,,,,,,
20191573,DFY,2020-11-08,Amal and Hizballah protestors gather in Dahye,CR-Amal and Hizballa,2019-11-26,2019-11-26,0,0,0,Mount Lebanon,Baabda,Dahye - Southern suburb beirut,33.85085867,35.51247404,Main road,,,,,-99,Unspecified,,Politics (national),Pro-Hezbollah,,politics (other),,Amal and Hizballa,Sectarian Political Party,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-26,The Daily Star,"Hezbollah, Amal dampen protest mood",,http://www.dailystar.com.lb/News/Lebanon-News/2019/Nov-26/496264-hezbollah-amal-dampen-protest-mood.ashx,,,,,,,,,,,,,
20192102,DFY,2020-12-27,Amal and Hizbollah supporters (Shia Shia guys) stormed Downtown Beirut after release of video insulting Shiite religious figures,CR-Thawra,2019-12-17,2019-12-17,0,0,0,Beirut,Beirut,Downtown area,33.89750536,35.50769477,Main road,,,,,-99,Unspecified,,Religion/Sectarian,Pro-Shia,toadd: AntiThawra,non-political,,Amal and Hizballa supporters,Sectarian Political Party,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Mass attack or mob,,,Brawl or gang violence,Sporadic looting or arson,Party Militias/ Baltagia present at event,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,2019-12-17,The Daily Star,Scuffle in south after anti-government protest,,"Scuffle in south after anti-government protest | News , Lebanon News | THE DAILY STAR",,LBC,LBC News Bulletin,2019-12-17,,نشرة 17 كانون الاول - نشرة الأخبار المسائية (lbcgroup.tv),,,,,,,
20191607,DFY,2020-11-08,Amal supporters clashed with Residents of Ain Al Rummani,CR-Amal against Ain Rummani residents,2019-11-26,2019-11-26,0,0,0,Mount Lebanon,Baabda,Ain al Rummani,33.86290984,35.51797972,Main road,,,,,-99,Unspecified,,Politics (national),Other,Attempt to quash movement,politics (other),,Amal supporters and Ain Rummani residents,CSOs,Sectarian Political Party,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Mass attack or mob,,,Brawl or gang violence,None,Army present at event,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,2019-11-26,The Daily Star,Army intervenes as Kataeb-FPM supporters clash,,http://www.dailystar.com.lb/News/Lebanon-News/2019/Nov-26/496330-army-intervenes-as-kataeb-fpm-supporters-clash.ashx,,,,,,,,,,,,,
20200876,DFY,2021-12-27,Ana Khat Ahmar movement campaign against officials for not contributing to fight the COVID outbreak,Thawra,2020-03-16,2020-03-16,0,0,0,National,National,Online,0,0,Other,,,,,-99,Unspecified,,Corruption,Corruption in politics/government,,non-political,,Ana khat ahmar,Emerging political movement (post-2015),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ana Khatt Ahmar,,,,Other,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-03-16,Daleel Thawra FB page,@anakhatahmar DaleelThawra is your directory for all needs and initiatives related to the revolution.,,https://www.facebook.com/daleelthawra2019/videos/anakhatahmar-daleelthawra-is-your-directory-for-all-needs-and-initiatives-relate/965287757202454/,,,,,,,,,,,,,
20192066,DFY,2020-12-26,Ana Mostaqell soup kitchen in AIn el Helwe,Thawra,2019-12-15,2019-12-15,0,0,0,South,Sidon,Ain el Helwe camp,33.53495513,35.37869118,Refugee Camp,,,,,-99,Unspecified,,Social,Other,,non-political,,Ana Mostaqell,CSOs,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,Other,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-15,NNA,مطبخ في الهواء الطلق لإطعام المحتاجين في تعمير عين الحلوة,,http://nna-leb.gov.lb/ar/show-news/451967/,,,,,,,,,,,,,
20200014,DFY,2021-01-09,Angry depositors storm bank in Nabatieh,Thawra,2020-01-02,2020-01-02,0,0,0,Nabatieh,Nabatieh,A bank - unidentified,0,0,Bank/Central Bank,,,,,-99,Unspecified,,Economic/Financial,Against banks/Association of Bankers,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-01-02,The Daily Star,Day 78: Protesters gather outside Parliament,,https://www.dailystar.com.lb/News/Lebanon-News/2020/Jan-02/498390-day-78-protesters-target-lebanons-ports.ashx,,,,,,,,,,,,,
20200130,DFY,2021-09-09,Angry mob enters Audi Bank in Jal el Dib and clashes with employees,Thawra,2020-01-10,2020-01-10,0,0,0,Mount Lebanon,Matn,Bank Audi Jal el Dib Branch,33.90999336,35.5806319,Bank/Central Bank,,,,,-99,Unspecified,,Economic/Financial,Against the deterioration of the economy,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Mass attack or mob,Occupation / sit-in,,Brawl or gang violence,None,Physical harassment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,2020-01-10,NNA,إشكال في مصرف في جل الديب,,http://nna-leb.gov.lb/ar/show-news/455903/,,,,,,,,,,,,,
20200052,DFY,2021-01-09,Angry mob storms CHamber of Commerce in Tripoli and publicly shame Ahmad Fatfat,Thawwra,2020-01-04,2020-01-04,0,0,0,North,Tripoli,Chamber of Commerce - Tripoli,34.4283326,35.83364019,Other,,,,,-99,Unspecified,,Corruption,Corruption in politics/government,,non-political,,Unspecified activists,CSOs,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Occupation / sit-in,Mass attack or mob,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-01-04,Elnashra,محتجون أجبروا أحمد فتفت على الخروج من غرفة التجارة والصناعة في طرابلس,,محتجون أجبروا أحمد فتفت على الخروج من غرفة التجارة والصناعة في طرابلس (elnashra.com),,,,,,,,,,,,,
20200116,DFY,2021-01-12,Angry mob storms Qadisha electric facility in Bohsas and LAF tries to maintain order,Thawra,2020-01-08,2020-01-08,0,0,0,North,Tripoli,Qadisha facility - Bohsas,34.41682964,35.82598243,Infrastructure,,,,,-99,Unspecified,,Social,Electricity,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Occupation / sit-in,Mass attack or mob,,Riot,Mob action but no property damage,Injuries inflicted,0,0,0,1,1,0,1,0,1,0,0,0,0,0,,0,0,12,0,2020-01-08,NNA,إصابة 12 شخصا باشتباك بين متظاهرين والجيش في طرابلس,,http://nna-leb.gov.lb/ar/show-news/455680/12,,,,,,,,,,,,,
20191972,DFY,2020-12-26,Angry mob try to storm the Municipality of Al Mina building,Thawra,2019-12-10,2019-12-10,0,0,0,North,Tripoli,Al Mina Municipality,34.45109064,35.81072102,Government building,,,,,31,Tens (pic),,Politics (local),opposition of local municipality,,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Random protestors,,,,Mass attack or mob,,,None,Minor property damage,Army present at event,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,2019-12-10,NNA,محتجون حاولوا اقتحام بلدية الميناء,,http://nna-leb.gov.lb/ar/show-news/451101/,,LBC,LBC News Bulletin,2019-12-10,,News Bulletin 10/12/2019 - Nightly News Bulletin (lbcgroup.tv),,,,,,,
20191973,DFY,2020-12-26,Angry mob try to storm the Municipality of Al Mina building,Thawra,2019-12-10,2019-12-10,0,0,0,North,Tripoli,Mayor of Al Mina's residence,34.45109064,35.81072102,House of Politician,,,,,301,Hundreds (pic),,Politics (local),opposition of local municipality,,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Random protestors,,,,Mass attack or mob,,,None,Minor property damage,Army present at event,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,0,0,0,0,2019-12-10,NNA,محتجون من أهالي الميناء يحاولون اقتحام منزل رئيس البلدية,,http://nna-leb.gov.lb/ar/show-news/451104/,,,,,,,,,,,,,
20191505,DFY,2020-11-01,Angry parents protest in front of Ministry of Education in UNESCO,Thawra,2019-11-23,2019-11-23,0,0,0,Beirut,Beirut,UNESCO - Beirut,33.87983856,35.48520634,Government building,,,,,31,Tens,,Economic/Financial,Anti-Dollarization,Against dollarization/Right to Education,non-political,,AUB Secular Club - Mada,Student group,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-23,The Daily Star,"Parents, university and school students protest: Education is not a commodity",,https://www.annahar.com/english/article/1015023-parents-university-and-school-students-protest-education-is-not-a-commodity,,,,,,,,,,,,,
20200108,DFY,2021-01-12,Angry protestors block the roads leading from main Sidon to Sidon's suburbs,Thawra,2020-01-08,2020-01-08,0,0,0,South,Sidon,Sidon Suburb - Sirop,33.53664621,35.38972853,Main road,,,,,-99,Unspecified,,Social,Electricity,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Roadblock or blockade,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-01-08,NNA,قطع الطريق في سيروب صيدا احتجاجا على انقطاع الكهرباء,,http://nna-leb.gov.lb/ar/show-news/455619/,,,,,,,,,,,,,
20200168,DFY,2021-09-09,Army and protestors clash in Riyad al Solh - Sidon,Thawra,2020-01-13,2020-01-13,0,0,0,South,Sidon,Riyad Al Soloh street sidon,33.56375048,35.37427479,Main road,,,,,-99,Unspecified,,Thawra 2019,Fall of the regime,,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,March,,,None,None,Injuries inflicted,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,2020-01-13,NNA,اشكال بين الجيش ومحتجين في رياض الصلح صيدا,,http://nna-leb.gov.lb/ar/show-news/456345/,,,,,,,,,,,,,
20200412,DFY,2021-10-13,Army retirees protest in front of Tyre's seray demanding respect of army personnel,Thawra,2020-01-21,2020-01-21,0,0,0,South,Tyre,Tyre Seray,33.27349516,35.19510592,Main road,,,,,3,Few (picture),,Security,Support of LAF,Demanding protestors to respect army personnel,non-political,,Army Retirees,Union / syndicate / workers federation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Army Retirees,Public,Security forces,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-01-21,NNA,وقفة تضامنية للعسكريين المتقاعدين امام سرايا صور,,http://nna-leb.gov.lb/ar/show-news/457883/,,,,,,,,,,,,,
20191867,DFY,2020-12-25,Army veterans and people from Jezzine join protestors in Eliya square,Thawra,2019-12-06,2019-12-06,0,0,0,South,Sidon,Eliya square - Sidon,33.56322952,35.37866169,Midan/Square,,,,,31,Tens (pic),,Corruption,Corruption in politics/government,,non-political,,Hirak Saida,Revolution committee,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Army Veterans Retirees,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-06,NNA,اعتصام في ساحة ايليا للمتقاعدين العسكريين بمشاركة وفود من جزين والجوار,,http://nna-leb.gov.lb/ar/show-news/450560/,,,,,,,,,,,,,
20190056,DFY,2020-05-12,Attack of Musbah al Ahdab's motorcade,Thawra,2019-10-18,2019-10-18,0,0,0,North,Tripoli,Al Nour Square,34.434745,35.836067,Midan/Square,,,,,3001,Thousands (vid),,Thawra 2019,Fall of the regime,,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Occupation / sit-in,Other,,None,None,Injuries inflicted,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,0,0,2,0,2019-10-18,LBCI,لحظة اطلاق مرافقي مصباح الأحدب النار على المتظاهرين (فيديو),,https://www.lbcgroup.tv/news/d/lebanon-security/476984/%D9%84%D8%AD%D8%B8%D8%A9-%D8%A7%D8%B7%D9%84%D8%A7%D9%82-%D9%85%D8%B1%D8%A7%D9%81%D9%82%D9%8A-%D9%85%D8%B5%D8%A8%D8%A7%D8%AD-%D8%A7%D9%84%D8%A3%D8%AD%D8%AF%D8%A8-%D8%A7%D9%84%D9%86%D8%A7%D8%B1-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%85%D8%AA%D8%B8%D8%A7%D9%87%D8%B1%D9%8A/ar,,,,,,,,,,,,,
20200880,DFY,2021-12-29,AUB initiative opening a new COVID unit at Medical Center,Thawra,2020-03-17,2020-03-17,0,0,0,Beirut,Beirut,AUBMC,33.89781991,35.48583007,Hospital,,,,,-99,Unspecified,,Social,Health,Fundraiser for COVID,non-political,,AUBMC,CSOs,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,AUBMC,,,,Other,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-03-17,Daleel Thawra FB page,تم افتتاح وحدة العناية بمرضي الكورونا ‏في مستشفى الجامعة الأمريكية في بيروت(AUBMC).,,https://www.facebook.com/photo?fbid=192667458853455&set=a.107522924034576,,,,,,,,,,,,,
20200294,DFY,2021-09-29,AUB students protest in solidarity with detainees in front of their campus,Thawra,2020-01-16,2020-01-16,0,0,0,Beirut,Beirut,AUB - Bliss street,33.8986354,35.47757996,University,,,,,5,عددا,,Human rights / civic freedoms,Release of detainees,toadd: Release of detainees,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-01-16,NNA,محتجون يتجمعون أمام الجامعة الأميركية منددين بالاعتقالات,,http://nna-leb.gov.lb/ar/show-news/456987/,,,,,,,,,,,,,
20200074,DFY,2021-01-12,Baalbek protestors protest in fornt of BDL Baalbek,Thawra,2020-01-06,2020-01-06,0,0,0,Baalbeck-Hermel,Baalbeck ,BDL Baalbek,34.00071546,36.2013892,Bank/Central Bank,,,,,-99,Unspecified,,Economic/Financial,Against Central Bank,,non-political,,Activists/Unspecified,CSOs,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-01-06,NNA,اعتصام ليلي أمام مصرف لبنان في بعلبك,,الوكالة الوطنية للإعلام - اعتصام ليلي أمام مصرف لبنان في بعلبك (nna-leb.gov.lb),,,,,,,,,,,,,
20190890,DFY,2020-10-25,Bang on pots march in Kfarroumanne,Thawra,2019-11-07,2019-11-07,0,0,0,Nabatieh,Nabatieh,Kfarroumane ,33.387695,35.499425,Small road or side road,,,,,3,Few (est),,Thawra 2019,Other,toadd: solidarity,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-07,NNA,مسيرة قرع على الطناجر تجوب شوارع كفررمان,,http://nna-leb.gov.lb/ar/show-news/445665/,,,,,,,,,,,,,
20191345,DFY,2020-10-31,Bang on pots protest in Riyad al Solh square,Thawra,2019-11-16,2019-11-16,0,0,20:00,Beirut,Beirut,Riyad al Solh square,33.895896,35.50278,Riad El Solh Square,,,,,31,Tens (pic),,Thawra 2019,Fall of the regime,All means all,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-16,Akhbar Assaha,هيك كانت ساحة رياض الصلح الساعة 8، ساعة الطناجر #أخبار_الساحة #لبنان_ينتفض,,https://twitter.com/Akhbaralsaha/status/1195767141909385219,,,,,,,,,,,,,
20200461,DFY,2021-10-12,Bank depositors sit in Bank of Beirut in Tripoli asking for their money back,Thawra,2020-01-24,2020-01-24,0,0,0,North,Tripoli,Bank of Beirut - Tripoli branch,34.43709538,35.83635525,Bank/Central Bank,,,,,31,عشرات,,Economic/Financial,Against banks/Association of Bankers,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Bank depositors,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-01-24,NNA,اعتصام لمحتجين داخل مصرف في طرابلس,,http://nna-leb.gov.lb/ar/show-news/458562/,,,,,,,,,,,,,
20200057,DFY,2021-01-09,Bankers union declares strike until further notice in all of banks in Akkar,Union strike,2020-01-04,2020-01-04,0,0,0,Akkar,Other,National - Banks all over Akkar,0,0,Bank/Central Bank,,,,,-99,Unspecified,,Labor,Working conditions,,non-political,,Bankers union,Union / syndicate / workers federation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Employees in banks,,,,Strike,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-01-04,NNA,التزام فروع المصارف في عكار بالاقفال التام,,الوكالة الوطنية للإعلام - التزام فروع المصارف في عكار بالاقفال التام (nna-leb.gov.lb),,,,,,,,,,,,,
20192259,DFY,2020-12-29,Batroun citizens protest against power outage in the area,Batroun residents asking for a fix to the recent power outage,2019-12-25,2019-12-25,0,0,0,North,Batroun,Batroun,34.25377076,35.65993963,Other,,,,,-99,Unspecified,,Social,Electricity,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Petition,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-25,NNA,اهالي البترون يناشدون المعنيين اصلاح اعطال الكهرباء,,http://nna-leb.gov.lb/ar/show-news/453764/,,,,,,,,,,,,,
20191504,DFY,2020-11-01,Beiruti families bang on pots march from Verdun to Hamra,Thawra,2019-11-23,2019-11-23,0,0,0,Beirut,Beirut,Hamra,33.89716776,35.48128583,Main road,,,,,301,Hundreds (pic),,Corruption,Corruption in politics/government,Against corruption,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-23,NNA,(إضافة) مظاهرة بيروتية دعما للحراك,,http://nna-leb.gov.lb/ar/show-news/448339/,,,,,,,,,,,,,
20200056,DFY,2021-01-09,Bitar construction owner blocked the entrance of LGB bank in Sidon,Thawra,2020-01-04,2020-01-04,0,0,0,South,Sidon,LGB Bank Sidon,33.56406808,35.37719704,Bank/Central Bank,,,,1,,1,,Economic/Financial,Against banks/Association of Bankers,,non-political,,Bitar construction owner,Union / syndicate / workers federation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Other,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-01-04,NNA,اقفال مدخل مصرف في صيدا برافعة وشاحنات,,الوكالة الوطنية للإعلام - اقفال مدخل مصرف في صيدا برافعة وشاحنات (nna-leb.gov.lb),,,,,,,,,,,,,
