recordnumber,coderinitials,datecoded,narrative,nameofevent,startdate,endate,ongoing,governorate,district,location,gpslatend,gpslongend,locationtypeend,gpslatstart,gpslongstart,locationtypestart,sizeexact,sizeestimate,sizetext,endsize,demandtypeone,demandtypetwo,demandother,govresign,antiUS,antiIran,antiSoleimani,proUS,proIran,proSoleimani,slogans,organizer,orgtypefirst,orgtypesecond,youth/students,laborers/workers,unions/syndicates,peasants/farmers,party members,activists/movts,gov workers,business,residents,islamists,kurds,christians,tribes,soldiers,police,NGOs/CSOs,womensgroups,refugees,participantother,sector,industryfirst,industrysecond,tacticprimary,tacticsecondary,campaign,violence,propertydamage,repression,teargas,rubberbullets,shootinginair,liveammo,sticks,surround,dogs,cleararea,policerepress,milrepress,beltegeyyarepress,militiarepress,partyrepress,employerrepress,ISISrepress,otherrepress,killed,injured,arrested,response,responsetext,sourcename1,articletitle1,articledate1,pagenum1,URL1,DB1,sourcename2,articletitle2,articledate2,pagenum2,URL2,DB2,sourcename3,articletitle3,articledate3,pagenum3,URL3,DB3,counts
201909032,ND,2020-05-11,احتج العشرات من الباحثين عن عمل في البصرة أمام مبنى الحكومة المحلية مطالبين بفرص عمل أو أجور كبدل بطالة,,2019-09-19,,0,Basrah,,مجلس المحافظة ,30.511499,47.828917,Government building,,,,,31,عشرات,,Labor,Unemployment,Social welfare program,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,dozens of job seekers protested in Basra in front of the local government building demanding job opportunities or wages as unemployment allowance,2019-09-19,0,,,,,,,,,,,,,,,1
201909036,ND,2020-05-12,تظاهر عشرات المدنيين والمقيمين في مدينة الناصرية في ساحة الحبوبي لرفض تصرفات الحكومة المركزية لإزالة منازل المستوطنات العشوائية في عدد من المحافظات.,,2019-09-20,,0,ThiQar,,ساحة الحبوبي,31.045465,46.253139,Midan,,,,,31,عشرات,,Environmental,Land use,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,dozens of civilians and residents of the city of Nassiriyah protested in al-Haboubi Square to reject the actions of the central government to remove the houses of informal settlements in a number of provinces,2019-09-20,0,,,,,,,,,,,,,,,1
201909035,ND,2020-05-12,احتج أصحاب المتاجر والمعارض والمطاعم التجارية التي اعتُبروا أنهم يسيئون إلى ممتلكات عامة في حي الأندلس بوسط البصرة ، مطالبين الحكومة بتزويدهم ببديل ، كما أعربوا عن دهشتهم من إدراجهم في حملة رفع الانتهاكات على الرغم من عقود مع البلدية,,2019-09-20,,0,Basrah,Basrah,البصرة,,,Cannot be determined,,,,,-99,,,Labor,Rights of businessmen,,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Private,Retail workers,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"the owners of shops, galleries and commercial restaurants that were deemed as abusing public property in Andalus neighborhood in central Basra, protested demanding that the government provide them with an alternative as they also expressed their surprise at their inclusion in the campaign to lift abuses despite their contracts with the municipality",2019-09-20,0,,,,,,,,,,,,,,,1
201909037,ND,2020-05-12,نظم تجار في البصرة احتجاجا في معبر الشلمجة الحدودي شرقي المدينة على ما وصفوه بالإجراءات والمضاعفات الصارمة في عملهم.,,2019-09-21,,0,Basrah,,معبر الشلمجة الحدودي,30.504768,48.021411,Main road,,,,,5,عدد من,,Labor,Rights of businessmen,,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Private,Retail workers,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"a number of merchants in Basra organized a protest in Al-Shalmijah border crossing, east of the city, against what they described as tight procedures and complications in their work.",2019-09-21,0,,,,,,,,,,,,,,,1
201909008,ND,2020-01-31,نظم أصحاب الأجور اليومية في دوائر كهرباء البصرة تظاهرة احتجاجية تطالب بتثبيتهم على الملاك الدائم,,2019-09-22,,0,Basrah,,دائرة انتاج الطاقة ,30.51407,47.809894,Government building,,,,,301,صورة,,Labor,Contracts,Corruption,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Public,Electricity / gas distribution,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,ذوو الأجور اليومية في كهرباء البصرة يتظاهرون,2019-09-23,1,https://tareeqashaab.com/images/TariqPDF/2019/9/23.pdf,https://www.dropbox.com/s/y68bwz234rjvmz0/20193008.1.pdf?dl=0,,,,,,,,,,,,,1
201909009,ND,2020-01-31, عدد من المزارعين المتضررين من السيول والامطار، في قضاء القرنة شمالي البصرة، تظاهروا وسط  حقل مجنون النفطي للمطالبة بتعويضهم عما خسروه ابان تلك الازمة ، وقاموا بقطع الجسر الانبوبي المؤدي إلى الشركات النفطية,,2019-09-23,,0,Basrah,,حقل مجنون النفطي ,31.071874,47.609425,Factory or industrial site,,,,,5,عدد من,,Labor,Rights of businessmen,Compensation,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Private,Agriculture,,Demonstration / protest,Roadblock or blockade,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,المزارعون المتضررون في البصرة  يتظاهرون مطالبين بالتعويض,2019-09-24,2,https://tareeqashaab.com/images/TariqPDF/2019/9/24.pdf,https://www.dropbox.com/s/wh4fzgwjcwzl2r1/20193009.1.pdf?dl=0,,,,,,,,,,,,,1
201909016,ND,2020-02-03,تظاهرة منددة بارتفاع اسعار المنتوجات الحيوانية أمام وزارة الزراعة في بغداد (صورة),,2019-09-24,,0,Baghdad,,وزارة الزراعة,33.316887,44.424961,Government building,,,,,301,صورة,,Social,Cost of living,Corruption,0,0,0,0,0,0,0,الشعب العراقي لايقبل ان يدفع من جيبه ثلاث اضعاف البيض والدجاج لاجل جيب الفاسدين ووزير الزراعة المرتشي ,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,MD,تظاهرة منددة بارتفاع اسعار المنتوجات الحيوانية أمام وزارة الزراعة في بغداد (صورة),2019-09-25,1,https://almadapaper.net/file/archiveto2615/4520/43820.pdf?__cf_chl_jschl_tk__=fa14c196a44b71e393c0ff0b5d4a72b94456841e-1580747531-0-AbEnq72vBuex9Yw9fAEnMcNvsNBusEukd_Z8A071eIx9pz2iRXYo_A5Q2s_fQEw7C1sLfj64Rf6TKENGbaKEsACPNE5eJsGrHESK4OGpp029bh0IbyNxgeI6hQEtKhvAVLmVrCoCVxTctaljveWvlvcusyOfMHuFIKY2POY6dZOcVjrvDDdt9ihboq8qUe8KioOo0gi3zOWVRzJ6TT7oQ0-4U4UI_XGYrSzdAxufy1QSyl5Kckp_4B0zYp9Iu76tFLclOTkSnK7Idg3kR0WnyOmrinD7i9R6Ui4jDoSpbFzIQy9NaUOcWoo7bedEkGGy_MN__P7LxefTvgzWjRb0IkvvbigIY2GT3CeVTSFGVKO_RFdrCUkNrG23GrLqfHAeNw,https://www.dropbox.com/s/1vzaq7d5kv3gs8k/20193016.1.pdf?dl=0,ACLED,"dozens of people protested in front of the Ministry of Agriculture building against the decision to ban imports, claiming that local products do not fulfill the demand by the local markets",2019-09-24,0,,,,,,,,,1
201909038,ND,2020-05-12,نظم العشرات من العمال اليوميين والموظفين الذين يعملون بعقود قصيرة الأجل في دائرة الصحة بالديوانية مظاهرة أمام مبنى مجلس المحافظة في مدينة الديوانية للمطالبة بدفع رواتبهم التي تأخرت أربعة أشهر.,,2019-09-25,,0,Qadissiya,,مجلس المحافظة ,31.987004,44.912315,Government building,,,,,31,عشرات,,Labor,Wages,,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Public,Civil servants / bureaucracy,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"dozens of daily wagers and employees with short-term contracts in the Diwaniyah Department of Health organized a protest in front of the provincial council building in Diwaniyah city to demand the payment of their salaries, which are four months late.",2019-09-25,0,,,,,,,,,,,,,,,1
201909039,ND,2020-05-12,وجدد عدد من الموظفين المتعاقدين في إدارة صحة المثنى احتجاجاتهم أمام مبنى مدينة السماوة. للمطالبة بدفع رواتبهم المستحقة وتنفيذ القرارات الصادرة عن مجلس الوزراء بشأن قطاع العقود.,,2019-09-25,,0,Muthanna,,مجلس المحافظة ,31.305789,45.287195,Government building,,,,,5,عدد من,,Labor,Wages,Contracts,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Public,Civil servants / bureaucracy,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,a number of contract employees in the Muthanna Health Department renewed their protests in front of the As Samawah city building. demanding the payment of their overdue salaries and the implementation of the decisions issued by the Council of Ministers on the contracts segment.,2019-09-25,0,,,,,,,,,,,,,,,1
201909040,ND,2020-05-13,تظاهر العشرات من سكان الطويرة والدبس في منطقة الهلال شمال محافظة المثنى للمطالبة بتحسين الخدمات الأساسية وإمدادات المياه.,,2019-09-26,,0,Muthanna,Al-Rumaitha,منطقة الهلال ,,,Cannot be determined,,,,,31,عشرات,,Social,Infrastructure,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"dozens of residents of al-Tawarah and Al-Dibis in Al-Hilal district, northern al-Muthanna province, protested to demand improvement of basic services and the supply of water",2019-09-26,0,,,,,,,,,,,,,,,1
201909042,ND,2020-05-13,قام عدد من شباب البصرة بتنظيم مسيرة ضد تفريق قوات الأمن بالقوة لاحتجاج خريجي الجامعات,,2019-09-26,,0,Basrah,Basrah,البصرة,,,Cannot be determined,,,,,5,عدد من ,,Human rights / civic freedoms,Repression / police violence,,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,a number of Basrah youth organized a rally against security forces' forceful dispersal of a protest by university graduates,2019-09-26,0,,,,,,,,,,,,,,,1
201909041,ND,2020-05-13,تظاهر عشرات المحاضرين أمام مبنى المديرية العامة للتعليم بالديوانية بمدينة الديوانية مطالبين بالإفراج عن شهاداتهم وبقاء المؤسسات التعليمية خارج النزاعات السياسية.,,2019-09-26,,0,Qadissiya,,مديرية تربية الديوانية,31.988828,44.916015,Government building,,,,,31,عشرات,,Labor,Rights of businessmen,Working conditions,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Public,Education,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"dozens of lecturers protested in front of the building of the Directorate General of Diwaniyah Education in Diwaniyah city, demanding the release of their degrees and that educational institutions stay out of political conflicts ",2019-09-26,0,,,,,,,,,,,,,,,1
201909044,ND,2020-05-13,تظاهر آلاف المتظاهرين في قضاء بلد بمحافظة صلاح الدين احتجاجا على تقسيم الدوائر الإدارية على أساس طائفي,,2019-09-27,,0,SalahalDin,Balad,قضاء بلد,,,Cannot be determined,,,,,3001,الاف,,Religious,Opposing the sectarianization of government or politics,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,thousands of protesters in Balad district in Salahuddin province protested against the division of administrative districts on sectarian basis,2019-09-27,0,,,,,,,,,,,,,,,1
201909012,ND,2020-01-31,طالب مئات المتظاهرين في ساحة التحرير ببغداد بادانة الاعتداء الذي حصل ضد المتظاهرين وكشف الايادي التي تقف خلفه,,2019-09-27,,0,Baghdad,,ساحة التحرير,33.328647,44.409692,Midan,,,,,301,المئات,,Human rights / civic freedoms,Repression / police violence,,0,0,0,0,0,0,0,"""هيهات منا الذلة""، ""حسين ثورة وهاي ثورة"" ",,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,تظاهرات غاضبة في بعض المحافظات ضد الاعتداءات على ذوي الشهادات العليا المطالبين بفرص العمل,2019-09-29,3,https://tareeqashaab.com/images/TariqPDF/2019/9/29.pdf,https://www.dropbox.com/s/3d88u4ua9l0lvju/20193012.1.pdf?dl=0,ACLED,hundreds of protesters took to the streets in Tahrir Square (Rusafa) in protest of security forces' forceful dispersal of a protest by university graduates,2019-09-27,0,,,,,,,,,1
201909013,ND,2020-01-31,في النجف نظم الناشطون وقفة احتجاجية تضامنا حملة الشهادات العليا، مؤكدين ادانتهم للقوة التي استخدمها الأمن لتفريقهم.,,2019-09-27,,0,Najaf,,مجسر ثورة العشرين ,32.001045,44.33072,Midan,,,,,31,صورة,,Human rights / civic freedoms,Repression / police violence,,0,0,0,0,0,0,0,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,تظاهرات غاضبة في بعض المحافظات ضد الاعتداءات على ذوي الشهادات العليا المطالبين بفرص العمل,2019-09-29,3,https://tareeqashaab.com/images/TariqPDF/2019/9/29.pdf,https://www.dropbox.com/s/p6d3co9qls9wegs/20193013.1.pdf?dl=0,ACLED,dozens of activists and youth from Najaf province organized a rally against security forces' forceful dispersal of a protest by university graduates,2019-09-27,0,,,,,,,,,1
201909014,ND,2020-01-31,شهدت ساحة الانتفاضة في مدينة كربلاء، وقفة تضامنية دعت إلى محاسبة المقصرين في حادث الاعتداء على اعتصام حملة الشهادات واتخاذ أقسى العقوبات بحقهم,,2019-09-27,,0,Kerbala,,ساحة الانتفاضة,32.606679,44.026508,Midan,,,,,-99,,,Human rights / civic freedoms,Repression / police violence,,0,0,0,0,0,0,0,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,تظاهرات غاضبة في بعض المحافظات ضد الاعتداءات على ذوي الشهادات العليا المطالبين بفرص العمل,2019-09-29,3,https://tareeqashaab.com/images/TariqPDF/2019/9/29.pdf,https://www.dropbox.com/s/reet5bfgxiw2f0v/20193014.1.pdf?dl=0,,,,,,,,,,,,,1
201909043,ND,2020-05-13,عشرات الناشطين والشباب من محافظة الديوانية ينظمون مسيرة ضد تفريق قوات الأمن بالقوة للاحتجاج من قبل خريجي الجامعات,,2019-09-27,,0,Qadissiya,Diwaniya,الديوانية ,,,Cannot be determined,,,,,31,عشرات,,Human rights / civic freedoms,Repression / police violence,,0,0,0,0,0,0,0,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,dozens of activists and youth from Diwaniyah province organized a rally against security forces' forceful dispersal of a protest by university graduates,2019-09-27,0,,,,,,,,,,,,,,,1
201909045,ND,2020-05-13,تظاهر مدنيون في الشعلة (الكاظمية) شمال بغداد على قرار نقل الفريق عبد الوهاب السعدي من وكالة مكافحة الإرهاب إلى وزارة الدفاع,,2019-09-28,,0,Baghdad,Khadamiya,حي الشعلة ,,,Main road,,,,,-99,,,Politics (national),Other,Protesting the decision to transfer Lieutenant General Abdel Wahab Al-Saadi from CTS to the Ministry of Defense,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"civilians protested in Shula (Khadimiyah), northern Baghdad, against the decision to transfer Lieutenant General Abdul Wahab al-Saadi from the counterterrorism Agency to the Ministry of Defense ",2019-09-28,0,,,,,,,,,,,,,,,1
201909046,ND,2020-05-13,خرج آلاف المدنيين من الموصل احتجاجًا على قرار إبعاد قائد CTS السعدي ، وحاولوا إزالة الغطاء الذي وضع على تمثاله في النور (الزهور) ، في الموصل ، وتم إبعادهم قسراً من قبل فرق SWAT الذين دفعتهم بعيدا عن التمثال. ولم ترد انباء عن اصابات.,,2019-09-29,,0,Ninewa,,تمثال السعدي ,36.381267,43.183516,Midan,,,,,3001,الاف,,Politics (national),Other,Protesting the decision to transfer Lieutenant General Abdel Wahab Al-Saadi from CTS to the Ministry of Defense,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,Physical harassment,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"thousands of civilians from Mosul came out to protest against the decision to remove the CTS commander al-Saidi, and attempted to remove the cover placed on his statue in al Nour (Al-Zuhur), Mosul, and were forcibly removed by SWAT teams who pushed away from the statue. No injuries were reported.",2019-09-29,0,,,,,,,,,,,,,,,1
